CEL_File,GES_Project,GES_Batch,Sex,Use_for_analysis,Sample_Name,Old_Name,MGI_ID,JAX_ID,KStest_D,Autosomal_A_Freq,Autosomal_B_Freq,Autosomal_H_Freq,Autosomal_V_Freq,Autosomal_N_Freq,G2F1_Study,VINO_Paper_Set,HDMI_paper,wild_mice,G2_F1,AXB_BXA,BXD,LXS,A_J_consomics,MSM_consomics,PWD_consomic,Classical,Outbred,F1,Replicated,Wild_derived,NotMusMusculus,NotMusMusculus_1
SNP_mDIV_D4-SNP11_116_052311,11MA-001.gac,3,M,0,B6.D2-(D18Mit33-D18Mit144)/LusJ,B6-Chr16-MSM-44,MGI:3047298,#N/A,0.02,95%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SNP_mDIV_D5-SNP11_117_052311,11MA-001.gac,3,M,0,B6.D2-(D2Mit1-rs3681655)/LusJ,B6-Chr17-MSM-46,#N/A,#N/A,0.02,96%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SNP_mDIV_D6-SNP11_118_052311,11MA-001.gac,3,M,0,B6.D2-(D3Mit149-rs3726528)/LusJ,B6-Chr18-MSM-48,#N/A,#N/A,0.01,95%,1%,4%,0.0%,0.1%,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SNP_mDIV_D7-SNP11_119_052311,11MA-001.gac,3,M,0,B6.D2-(D6Mit149-D6Mit15)/LusJ,B6-Chr19-MSM-50,MGI:3047136,#N/A,0.01,95%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SNP_mDIV_D8-SNP11_120_052311,11MA-001.gac,3,M,0,B6.D2-(D6Mit86-D6Mit198)/LusJ,B6-ChrXC-MSM-52,MGI:3047135,#N/A,0.02,95%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SNP_mDIV_D9-SNP11_121_052311,11MA-001.gac,3,M,0,B6.D2-(D8Mit256-D8Mit42)/LusJ,B6-ChrXT-MSM-54,MGI:3047241,#N/A,0,95%,2%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SNP_mDIV_D10-SNP11_122_052311,11MA-001.gac,3,M,0,B6.D2-(D8Mit318-D8Mit56)/LusJ,B6-ChrY-MSM-56,MGI:3047242,#N/A,0.01,96%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SNP_mDIV_D11-SNP11_123_052311,11MA-001.gac,3,M,0,B6.D2-(D9Mit329-D9Mit115)/LusJ,B6-mt-MSM-58,MGI:3047112,#N/A,0.01,95%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SNP_mDIV_D12-SNP11_124_052311,11MA-001.gac,3,M,0,B6.D2-(rs3653796-rs3022971)/LusJ,129P2/OlaHsd,#N/A,#N/A,0.02,95%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A1-SNP11_125_061711,11MA-001.gac,4,M,0,B6.D2-(rs3689063-rs3679276)/LusJ,B6.D2-(rs3689063-rs3679276)/LusJ ,#N/A,5184,0.02,95%,1%,4%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D11-SNP11_126_071511,11MA-001.gac,4 redo,M,0,B6.D2-(rs3689063-rs3679276)/LusJ,B6.D2-(rs3696933-rs3672215)/LusJ,#N/A,5205,0.01,95%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A3-SNP11_271_061711,11MA-001.gac,4,M,0,C57BL/6J-Chr 15<PWD/Ph>/ForeJ,D15 53055M,MGI:3497730,#N/A,0.03,94%,2%,4%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A4-SNP11_272_061711,11MA-001.gac,4,M,0,C57BL/6J-Chr 17<PWD/Ph>/ForeJ,D17 53157M,MGI:3497728,#N/A,0.03,94%,2%,4%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B4-SNP11_344_072811,11MA-001.gac,5,F,0,B6.FVB-Tg(ITGAM-DTR/EGFP)34Lan/J,B6.FVB-Tg(ITGAM-DTR/EGFP)34Lan/J,MGI:3691137,6000,0.01,95%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B6-SNP11_347_072811,11MA-001.gac,5,F,0,"B6.Cg-Tg(APPswe,PSEN1dE9)85Dbo/Mmjax","B6.Cg-Tg(APPswe,PSEN1dE9)85Dbo/J",MGI:3611279,5864,0.02,96%,0%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B7-SNP11_348_072811,11MA-001.gac,5,F,0,B6.Cg-Foxp3<tm2Tch>/J,B6.Cg-Foxp3<tm2Tch>/J,MGI:3707958,#N/A,0.02,96%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B8-SNP11_351_072811,11MA-001.gac,5,F,1,C3H/HeSnJ,C3H/HeSnJ,MGI:2159906,661,0.02,76%,20%,4%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B9-SNP11_352_072811,11MA-001.gac,5,F,0,B6.Cg-Tg(Prnp-TARDBP*A315T)95Balo/J,B6.Cg-Tg(Prnp-TARDBP*A315T)95Balo/J,MGI:4457015,10700,0.01,96%,0%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B10-SNP11_355_072811,11MA-001.gac,5,F,0,FVB.Cg-Tg(SMN2*delta7)4299Ahmb Tg(SMN2)89Ahmb Smn1<tm1Msd>/J,FVB.Cg-Tg(SMN2*delta7)4299Ahmb Tg(SMN2)89Ahmb Smn1tm1Msd/J,MGI:3513996,5025,0.01,76%,19%,4%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B11-SNP11_356_072811,11MA-001.gac,5,F,0,FVB.Cg-Tg(SMN2)89Ahmb Tg(SMN1*A2G)2023Ahmb Smn1<tm1Msd>/J,FVB.Cg-Tg(SMN2)89Ahmb Tg(SMN1*A2G)2023Ahmb Smn1tm1Msd/J,MGI:3521946,5026,0.01,77%,19%,4%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C1-SNP11_357_072811,11MA-001.gac,5,F,0,B6.Cg-Tg(SMN2*delta7)4299Ahmb Tg(SMN2)89Ahmb Smn1<tm1Msd>/J,B6.Cg-Tg(SMN2*delta7)4299Ahmb Tg(SMN2)89Ahmb Smn1tm1Msd/UmonJ,#N/A,#N/A,0.02,95%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C2-SNP11_359_072811,11MA-001.gac,5,F,0,C3Sn.BLiA-Pde6b<+>/DnJ,C3Sn.BLiA-Pde6b+/DnJ,MGI:2164737,1912,0.02,76%,20%,4%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C4-SNP11_361_072811,11MA-001.gac,5,F,0,B6.Cg-Tg(Fabp4-cre)1Rev/J,B6.Cg-Tg(Fabp4-cre)1Rev/J,MGI:3051025,5069,0.02,96%,0%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C5-SNP11_362_072811,11MA-001.gac,5,F,0,B6.Cg-Tg(CAG-cre/Esr1*)5Amc/J,B6.Cg-Tg(CAG-cre/Esr1*)5Amc/J,MGI:2680708,4682,0.02,96%,0%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C6-SNP11_363_072811,11MA-001.gac,5,F,0,B6.Cg-Tg(Nes-cre)1Kln/J,B6.Cg-Tg(Nes-cre)1Kln/J,MGI:2174506,3771,0.01,96%,0%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C7-SNP11_364_072811,11MA-001.gac,5,F,0,B6.Cg-Tg(Alb-cre)21Mgn/J,B6.Cg-Tg(Alb-cre)21Mgn/J,MGI:2164673,3574,0.01,95%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C9-SNP11_366_072811,11MA-001.gac,5,F,0,B6.129S4-Ccr2<tm1Ifc>/J,B6.129S4-Ccr2<tm1Ifc>/J,MGI:3038272,4999,0.02,96%,0%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C10-SNP11_367_072811,11MA-001.gac,5,F,0,B6.129S4-Itgam<tm1Myd>/J,B6.129S4-Itgam<tm1Myd>/J,MGI:2174136,3991,0.02,96%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C11-SNP11_371_072811,11MA-001.gac,5,F,0,B6.129S7-Il1r1<tm1Imx>/J,B6.129S7-Il1r1<tm1Imx>/J,MGI:2164416,3245,0.02,95%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C12-SNP11_372_072811,11MA-001.gac,5,F,0,B6.Cg-Tg(SOD1*G93A)1Gur/J,B6.Cg-Tg(SOD1*G93A)1Gur/J,MGI:2181028,4435,0.02,96%,0%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D1-SNP11_375_072811,11MA-001.gac,5,F,0,B6.Cg-Tg(ACTFLPe)9205Dym/J,B6.Cg-Tg(ACTFLPe)9205Dym/J,MGI:3714491,5703,0.01,96%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D2-SNP11_376_072811,11MA-001.gac,5,F,0,C57BL/6-Tg(TRAMP)8247Ng/J,C57BL/6-Tg(TRAMP)8247Ng/J,MGI:2163503,3135,0.01,96%,0%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D3-SNP11_377_072811,11MA-001.gac,5,F,0,FVB/N-Tg(LRRK2*G2019S)1Cjli/J,FVB/N-Tg(LRRK2*G2019S)1Cjli/J,MGI:4942385,9609,0.01,76%,19%,4%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D4-SNP11_378_072811,11MA-001.gac,5,F,0,B6.129S4-C3<tm1Crr>/JApb,B6.129S4-C3<tm1Crr>/J,MGI:4941736,3641,0.01,91%,4%,5%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D5-SNP11_379_072811,11MA-001.gac,5,F,0,B6.C-Tg(CMV-cre)1Cgn/J,B6.C-Tg(CMV-cre)1Cgn/J,MGI:3613618,6054,0.02,96%,0%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D6-SNP11_386_072811,11MA-001.gac,5,F,1,C3H/HeJ,C3H/HeJ,MGI:2159741,659,0.02,76%,20%,4%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D7-SNP11_387_072811,11MA-001.gac,5,F,1,DBA/1J,DBA/1J,MGI:2159759,670,0.02,76%,20%,4%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D8-SNP11_388_072811,11MA-001.gac,5,F,1,DBA/2J,DBA/2J,MGI:2684695,671,0.01,75%,20%,4%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D9-SNP11_389_072811,11MA-001.gac,5,F,0,NOD.CB17-Prkdc<scid>/J,NOD.CB17-Prkdc<scid>/J,MGI:2163032,1303,0.01,76%,20%,4%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D10-SNP11_390_072811,11MA-001.gac,5,F,0,KK.Cg-A<y>/J,KK.Cg-A<y>/J,MGI:2164092,2468,0.01,75%,20%,5%,0.4%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D11-SNP11_392_072811,11MA-001.gac,5,F,0,NOD.Cg-Prkdc<scid> Il2rg<tm1Wjl>/SzJ,NOD.Cg-Prkdc<scid> Il2rg<tm1Wjl>/SzJ,MGI:3577020,5557,0,76%,20%,4%,0.2%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D12-SNP11_393_072811,11MA-001.gac,5,F,0,BKS.Cg-Dock7<m> +/+ Lepr<db>/J,BKS.Cg-Dock7<m> +/+ Lepr<db>/J,MGI:2161165,642,0.01,89%,6%,4%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A1-SNP11_345_080811,11MA-001.gac,6,F,0,FVB/N-Tg(LRRK2)1Cjli/J,FVB/N-Tg(LRRK2)1Cjli/J ,MGI:3847894,9610,0.03,76%,19%,4%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A2-SNP11_360_080811,11MA-001.gac,6,F,0,B6.Cg-Tg(Thy1-YFP)HJrs/J,B6.Cg-Tg(Thy1-YFPH)2Jrs/J,MGI:2174518,3782,0.03,96%,0%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A3-SNP11_365_080811,11MA-001.gac,6,F,0,B6.FVB-Tg(Itgax-DTR/EGFP)57Lan/J,B6.FVB-Tg(Itgax-DTR/EGFP)57Lan/J,MGI:2387434,4509,0.02,96%,0%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A4-SNP11_394_080811,11MA-001.gac,6,F,0,CBySmn.CB17-Prkdc<scid>/J,CBySmn.CB17-Prkdc<scid>/J,MGI:2161598,1803,0.02,78%,18%,4%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A5-SNP11_395_080811,11MA-001.gac,6,F,0,B6.CB17-Prkdc<scid>/SzJ,B6.CB17-Prkdc<scid>/SzJ,MGI:2163184,1913,0.02,96%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A6-SNP11_397_080811,11MA-001.gac,6,F,0,B6.129S7-Rag1<tm1Mom>/J,B6.129S7-Rag1<tm1Mom>/J,MGI:2163461,2216,0.02,96%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A7-SNP11_399_080811,11MA-001.gac,6,F,0,B6.129S7-Ifng<tm1Ts>/J,B6.129S7-Ifng<tm1Ts>/J,MGI:2162391,2287,0.02,96%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A8-SNP11_400_080811,11MA-001.gac,6,F,0,B6.129S2-Ighm<tm1Cgn>/J,B6.129S2-Ighm<tm1Cgn>/J,MGI:2163831,2288,0.01,95%,1%,4%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A9-SNP11_401_080811,11MA-001.gac,6,F,0,B6.129S2-Cd8a<tm1Mak>/J,B6.129S2-Cd8a<tm1Mak>/J,MGI:2163961,2665,0.01,95%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A10-SNP11_403_080811,11MA-001.gac,6,F,0,B6.Cg-Tg(TcraTcrb)425Cbn/J,B6.Cg-Tg(TcraTcrb)425Cbn/J,MGI:2174541,4194,0.02,96%,0%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A11-SNP11_404_080811,11MA-001.gac,6,F,0,NOD.Cg-Rag1<tm1Mom> Il2rg<tm1Wjl>/SzJ,NOD.Cg-Rag1<tm1Mom> Il2rg<tm1Wjl>/SzJ,MGI:3804477,#N/A,0.02,76%,19%,4%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B1-SNP11_406_080811,11MA-001.gac,6,F,0,B6.BKS(D)-Lepr<db>/J,B6.BKS(D)-Lepr<db>/J,MGI:3844305,697,0.02,95%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B2-SNP11_407_080811,11MA-001.gac,6,F,0,C3SnSmn.CB17-Prkdc<scid>/J,C3SnSmn.CB17-Prkdc<scid>/J,MGI:2161597,1131,0.02,96%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B3-SNP11_409_080811,11MA-001.gac,6,F,0,B6.129S1-Il12b<tm1Jm>/J,B6.129S1-Il12b<tm1Jm>/J,MGI:2162465,2693,0.02,96%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B4-SNP11_410_080811,11MA-001.gac,6,F,0,C.129S7(B6)-Rag1<tm1Mom>/J,C.129S7(B6)-Rag1<tm1Mom>/J,MGI:2161492,3145,0.01,78%,18%,4%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B5-SNP11_411_080811,11MA-001.gac,6,F,0,B6.129S7-Ifngr1<tm1Agt>/J,B6.129S7-Ifngr1<tm1Agt>/J,MGI:2164369,3288,0.02,96%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B6-SNP11_412_080811,11MA-001.gac,6,F,0,C.Cg-Tg(DO11.10)10Dlo/J,C.Cg-Tg(DO11.10)10Dlo/J,MGI:2174643,3303,0.02,78%,18%,4%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B7-SNP11_414_080811,11MA-001.gac,6,M,0,B6.129S7-Ldlr<tm1Her>/J,B6.129S7-Ldlr<tm1Her>/J,MGI:2163421,2207,0.02,96%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B8-SNP11_416_080811,11MA-001.gac,6,F,0,WBB6F1/J-KitW/KitW-v/J,WBB6F1/J-Kit<W>/Kit<W-v>/J,#N/A,100410,0.02,96%,0%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B9-SNP11_417_080811,11MA-001.gac,6,F,0,B6.129S-Cybb<tm1Din>/J,B6.129S-Cybb<tm1Din>/J,MGI:2161942,2365,0.01,84%,1%,15%,0.0%,0.2%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B10-SNP11_418_080811,11MA-001.gac,6,F,0,B6(Cg)-Tyr<c-2J>/J,B6(Cg)-Tyr<c-2J>/J,#N/A,58,0.02,96%,0%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B11-SNP11_419_080811,11MA-001.gac,6,F,1,CBA/J,CBA/J,MGI:2159756,656,0.02,76%,20%,4%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C1-SNP11_420_080811,11MA-001.gac,6,F,0,CBA/CaHN-Btk<xid>/J,CBA/CaHN-Btk<xid>/J,#N/A,1011,0.02,76%,20%,4%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C2-SNP11_421_080811,11MA-001.gac,6,F,1,FVB/NJ,FVB/NJ,MGI:2163709,1800,0.01,76%,19%,4%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C3-SNP11_422_080811,11MA-001.gac,6,F,1,NOD/ShiLtJ,NOD/ShiLtJ,MGI:2162056,1976,0.02,76%,20%,4%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C4-SNP11_423_080811,11MA-001.gac,6,F,0,B6;129S-Tnfrsf1a<tm1Imx> Tnfrsf1b<tm1Imx>/J,B6;129S-Tnfrsf1a<tm1Imx> Tnfrsf1b<tm1Imx>/J,#N/A,3243,0.01,95%,2%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C5-SNP11_424_080811,11MA-001.gac,6,F,0,B6.MRL-Fas<lpr>/J,B6.MRL-Fas<lpr>/J,MGI:2164073,482,0.01,96%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C6-SNP11_425_080811,11MA-001.gac,6,F,0,B6.129P2-Nos3<tm1Unc>/J,B6.129P2-Nos3<tm1Unc>/J,MGI:2162395,2684,0.01,95%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C7-SNP11_426_080811,11MA-001.gac,6,F,0,C.C3-Tlr4<Lps-d>/J,C.C3-Tlr4<Lps-d>/J,MGI:2174438,#N/A,0.01,78%,18%,4%,0.1%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C8-SNP11_427_080811,11MA-001.gac,6,F,0,B6.129P2-Apoe<tm1Unc>/J,B6.129P2-Apoe<tm1Unc>/J,MGI:2163789,2052,0.01,95%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C9-SNP11_428_080811,11MA-001.gac,6,F,1,129S1/SvImJ,129S1/SvImJ,MGI:3037980,2448,0.02,75%,20%,4%,0.2%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C11-SNP11_430_080811,11MA-001.gac,6,F,0,MRL/MpJ-Fas<lpr>/J,MRL/MpJ-Fas<lpr>/J,MGI:2159968,485,0.01,76%,19%,4%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D1-SNP11_432_080811,11MA-001.gac,6,F,0,B6.129-Tlr2<tm1Kir>/J,B6.129-Tlr2<tm1Kir>/J,MGI:2673281,4650,0.02,95%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D2-SNP11_433_080811,11MA-001.gac,6,F,0,B6Smn.C3-Fasl<gld>/J,B6Smn.C3-Fasl<gld>/J,MGI:2162631,1021,0.01,95%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D3-SNP11_434_080811,11MA-001.gac,6,F,0,B6.129S2-Cd4<tm1Mak>/J,B6.129S2-Cd4<tm1Mak>/J,MGI:2161626,2663,0.01,95%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D4-SNP11_435_080811,11MA-001.gac,6,F,0,B6.129S4-Ccl2<tm1Rol>/J,B6.129S4-Ccl2<tm1Rol>/J,MGI:2181019,4434,0.01,96%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D5-SNP11_437_080811,11MA-001.gac,6,F,0,B6.129P2-Nos2<tm1Lau>/J,B6.129P2-Nos2<tm1Lau>/J,MGI:2163101,2609,0.02,96%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D6-SNP11_438_080811,11MA-001.gac,6,F,1,BALB/cByJ,BALB/cByJ,MGI:2159771,1026,0.01,78%,18%,4%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D7-SNP11_440_080811,11MA-001.gac,6,F,0,B6;129S4-Nos1<tm1Plh>/J,B6;129S4-Nos1<tm1Plh>/J,#N/A,2633,0.01,84%,11%,4%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D8-SNP11_441_080811,11MA-001.gac,6,F,0,C57BL/6-Tg(APOA1)1Rub/J,C57BL/6-Tg(APOA1)1Rub/J,MGI:2161631,1927,0.01,96%,0%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A1-SNP11_429_082211,11MA-001.gac,7,F,0,B6.129S2-Il6<tm1Kopf>/J,B6.129S2-Il6<tm1Kopf>/J,MGI:2162088,2650,0.03,95%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A2-SNP11_431_082211,11MA-001.gac,7,F,0,FVB.Cg-Mmp9<tm1Tvu>/J,FVB.Cg-Mmp9<tm1Tvu>/J,MGI:2174247,4104,0.02,76%,19%,5%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A3-SNP11_346_082211,11MA-001.gac,7,F,0,B6.Cg-Gt(ROSA)26Sor<tm14(CAG-tdTomato)Hze>/J,B6.Cg-Gt(ROSA)26Sor<tm14(CAG-tdTomato)Hze>/J,MGI:3813512,#N/A,0.03,95%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A4-SNP11_349_082211,11MA-001.gac,7,F,0,B6.Cg-Tg(Ins1-EGFP)1Hara/J,B6.Cg-Tg(Ins1-EGFP)1Hara/J,MGI:3706924,6864,0.03,96%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A5-SNP11_350_082211,11MA-001.gac,7,F,0,B6.Cg-Tg(Itgax-cre)1-1Reiz/J,B6.Cg-Tg(Itgax-cre)1-1Reiz/J,MGI:3763375,8068,0.02,96%,0%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A6-SNP11_354_082211,11MA-001.gac,7,F,0,B6.Cg-Tg(CAG-mRFP1)1F1Hadj/J,B6.Cg-Tg(CAG-mRFP1)1F1Hadj/J,MGI:3694636,5884,0.01,94%,1%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
